alpha,attack,attack_success_rate,clean_accuracy,communication,config_sha256,dataset,detection_f1,detection_precision,detection_recall,experiment_name,final_round,git_commit,hierarchical_aggregation,local_epochs,macro_f1,malicious_fraction,method,num_clients,num_edges,privacy_epsilon,run_dir,runtime,seed,selected_clients_per_round,stability_failures,tierguard_adaptive_gamma,tierguard_clip_multiplier,tierguard_gamma,tierguard_score_mode,tierguard_tau_high,tierguard_tau_low,protocol_id,protocol_manifest_sha256,python,platform,device,torch_version,torchvision_version,resolved_config_sha256,configured_rounds
0.5,backdoor_model_replacement,0.17825112107623317,0.766,89.85589981079102,d4e85bc1ea577d3860eec6d9dfb82ba2faa198177ffa2d79fe8674f38c9b77e2,fashionmnist,0.5714285714285715,0.4,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7486247820507204,0.2,tierguard,20,5,0.0,results/confirmatory_v1/fashionmnist/tierguard/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_303/20260915_133508_319722,65.1487455368042,303,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,63551bc929a923dcb6613db17060101c38c4a06f3c0be04a2e413cffb590fea3,30
0.5,backdoor_model_replacement,0.05432372505543237,0.733,90.461669921875,007bb697c14351edcd19047f8489ee3b4fa8872f381f92c310ca57d27115621b,fashionmnist,0.888888888888889,0.8,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.6811652221298476,0.2,tierguard,20,5,0.0,results/confirmatory_v1/fashionmnist/tierguard/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_404/20260915_133522_239528,63.65483283996582,404,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,f1bdc49de6c0a973e4459ab016b07d5c6fa066b3d32b78aa303f9c34dc0c1d5c,30
0.5,backdoor_model_replacement,0.1583610188261351,0.709,89.45205307006836,64c8f9927581d9b9c289d6ea617830b4d0594829e3ec7c6529a6c7e683cdbcb5,fashionmnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.6715106985746626,0.2,tierguard,20,5,0.0,results/confirmatory_v1/fashionmnist/tierguard/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_505/20260915_133615_018863,64.11598443984985,505,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,9d0e4b8541db4b233a643bf6da019cecf1acc744031d93a1b68632d93c688676,30
0.5,backdoor_model_replacement,0.021300448430493273,0.747,89.25012969970703,a50614580b46aa294c234f70335c5b5ad7a263a88fffc0ea733d3826759e8999,fashionmnist,0.7499999999999999,0.6,1.0,tierguard-confirmatory-v1,30,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.7289148783380803,0.2,tierguard,20,5,0.0,results/confirmatory_v1/fashionmnist/tierguard/backdoor_model_replacement/alpha_0.5/mal_0.2/seed_606/20260915_133620_044755,65.1273455619812,606,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,ae955e98de9aad8594afc5537a10b76296f57115aef19ac7229c252cd85e6f8c,30
0.5,adaptive_tierguard_aware,0.9845303867403314,0.939,59.97124099731445,ffda113c0de61e23a43aafb286497806633f0b187e223cf4cceed0764dfb5e4e,mnist,0.33333333333333337,0.2,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.9372307358361441,0.2,hfl_fedavg,20,5,0.0,results/confirmatory_v1/mnist/hfl_fedavg/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_101/20260915_132002_616727,40.569103479385376,101,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,0ad4b4e07fe3a73216d5a00783d378f0a4ccd1c63475d106cbe7f9d7bd3fcd0e,20
0.5,adaptive_tierguard_aware,0.4723451327433628,0.946,59.97124099731445,1eeb5999959ed4e4ef847ff35a35197302459841fa5825b5093fc372e1c4f6dc,mnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.9447090486207662,0.2,hfl_fedavg,20,5,0.0,results/confirmatory_v1/mnist/hfl_fedavg/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_202/20260915_132003_793693,40.8443238735199,202,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,d624df4d0efae93bda2652053cb9432a0002e620e304babec70c11db18bd3d89,20
0.5,adaptive_tierguard_aware,0.9521690767519466,0.949,59.769317626953125,ef8bcf41246c0964bc6409a618694375833a20e64a86a213f75925fe181c9814,mnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.9486843712118065,0.2,hfl_fedavg,20,5,0.0,results/confirmatory_v1/mnist/hfl_fedavg/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_303/20260915_132047_591477,42.66669845581055,303,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,5d473aa09d69d8a3a72e7e6ef19dfbc5c7fe5729a45a3b559d6e9cc7e880125c,20
0.5,adaptive_tierguard_aware,0.946607341490545,0.945,60.37508773803711,8dc9b43388d7402c7ffba816ac38c1ddd81e2115872c33b3ffa5e12751ae72fb,mnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.9446846303686485,0.2,hfl_fedavg,20,5,0.0,results/confirmatory_v1/mnist/hfl_fedavg/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_404/20260915_132052_032151,41.62543177604675,404,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,79e4025b5754440d582a549ece37a8dec3a0cbda08f79741fb03986463bdd036,20
0.5,adaptive_tierguard_aware,0.9877094972067039,0.935,59.36547088623047,e811c34323f4f23aa6d5b5865493ded8c77c608a9d3e6518418e65ee44c7f858,mnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.9348648674636026,0.2,hfl_fedavg,20,5,0.0,results/confirmatory_v1/mnist/hfl_fedavg/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_505/20260915_132052_069270,41.409297943115234,505,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,610bd8d25200bb1854f0565f5a17f28c927953d9d0bd406bb27c41217f1cb224,20
0.5,adaptive_tierguard_aware,0.9855875831485588,0.952,59.769317626953125,b88ba006ff0c95fdc52b884e5aac15b567f2b71424f52c60fb27559151c4d0d9,mnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.95066345964508,0.2,hfl_fedavg,20,5,0.0,results/confirmatory_v1/mnist/hfl_fedavg/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_606/20260915_132053_448590,42.11009240150452,606,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,d48d5a87cb1b850d4c342edc76131acb19d21f8ca0898f87f6158a978cb7d494,20
0.5,adaptive_tierguard_aware,0.9977900552486187,0.896,59.97124099731445,41327dbe91ba34fd01e596bf73253990a54633337c78f8a0a71a3e859e26c9c1,mnist,0.33333333333333337,0.2,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.8904597277339613,0.2,hfl_fltrust,20,5,0.0,results/confirmatory_v1/mnist/hfl_fltrust/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_101/20260915_132139_200830,41.663923263549805,101,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,e40b492e392ca5b72f900596f8d368078b405340c5f6b32ab2e76fa18628cd81,20
0.5,adaptive_tierguard_aware,0.9823008849557522,0.93,59.97124099731445,2414d97ec27fdea6485b349f1eea2a0714ad6c1a04c22b075b89eb9436840492,mnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.9279969139847626,0.2,hfl_fltrust,20,5,0.0,results/confirmatory_v1/mnist/hfl_fltrust/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_202/20260915_132142_323012,42.01799130439758,202,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,99993827978260a98574d9b0ef9d11f803cc49ef04ad9ac8560d688cbf50a7cb,20
0.5,adaptive_tierguard_aware,1.0,0.933,59.769317626953125,46844fbab20166292e1a5bec9dd616646af6d7de0430304b3235b423a6ed53fc,mnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.932271813159506,0.2,hfl_fltrust,20,5,0.0,results/confirmatory_v1/mnist/hfl_fltrust/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_303/20260915_132142_563435,43.300389528274536,303,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,72ae7aec452d3f2354321d3659948552926877ee923da9fe75e4236b82b6b6ad,20
0.5,adaptive_tierguard_aware,1.0,0.929,60.37508773803711,cbfe2c4cf10e79277c357f97bdd2684d65cb17df3c2223de5d6d146783cc1baf,mnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.9298509122874181,0.2,hfl_fltrust,20,5,0.0,results/confirmatory_v1/mnist/hfl_fltrust/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_404/20260915_132144_654860,41.49484944343567,404,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,1efbd16084e37942fb0b546e80522b6fa05fa2683d021eded4ff61b22493163f,20
0.5,adaptive_tierguard_aware,0.9955307262569832,0.926,59.36547088623047,c6bbea18204404615dff96dfb6a1aa325b2192af71e6b716e48b492d6de926fd,mnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.9248892608338732,0.2,hfl_fltrust,20,5,0.0,results/confirmatory_v1/mnist/hfl_fltrust/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_505/20260915_132229_835636,40.72957420349121,505,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,74f26b009813c3248fcb990d27e1486db74139df175a0c4f9bb703abd31511a1,20
0.5,adaptive_tierguard_aware,0.9977827050997783,0.931,59.769317626953125,7940cca91d51c05778b14da5281d52d3f740a6a097ef6f533b24f3603e04ec72,mnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.9292428369644453,0.2,hfl_fltrust,20,5,0.0,results/confirmatory_v1/mnist/hfl_fltrust/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_606/20260915_132233_392737,41.56155824661255,606,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,becd1a86a2de0a61123b8f62ba01e2b98b8274c87ceb128e85f67752684a9096,20
0.5,adaptive_tierguard_aware,0.988950276243094,0.935,59.97124099731445,bbb79578d299df807b465d94948418dffae39b3d1824ec67c146e67f9f92eda7,mnist,0.33333333333333337,0.2,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.9337080579313761,0.2,hfl_rfa,20,5,0.0,results/confirmatory_v1/mnist/hfl_rfa/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_101/20260915_132411_805087,42.01295804977417,101,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,ea8f0326686f267a6c9479e14c7c3dcfc5392dc4ffe2f63c50134cef092e4083,20
0.5,adaptive_tierguard_aware,0.18915929203539822,0.925,59.97124099731445,7ebbbedb68599ea65ae5cca7f8a83cb97e2073238dfec72c4e60f30cc6a96296,mnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.9233474604238812,0.2,hfl_rfa,20,5,0.0,results/confirmatory_v1/mnist/hfl_rfa/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_202/20260915_132414_601922,42.41698503494263,202,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,3408e3f179e90e904c742a3369b25d27589f04e3295b420c19ebbef2730adb26,20
0.5,adaptive_tierguard_aware,0.7597330367074527,0.896,59.769317626953125,4501598e78bf3189a75a9af67232a181b4f0480d8a1e8ed395e773a57619cd80,mnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.8936440873721425,0.2,hfl_rfa,20,5,0.0,results/confirmatory_v1/mnist/hfl_rfa/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_303/20260915_132415_228018,43.75935411453247,303,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,323f96e21ecc4c8884af40436916f5e92be32656af7f21ff0a9d798a7d0e4aff,20
0.5,adaptive_tierguard_aware,0.9666295884315906,0.932,60.37508773803711,074af7a93fdffbcb7fc45e1ac517a83276ec1d447697cbef9a8856bebd500327,mnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.9320920209589533,0.2,hfl_rfa,20,5,0.0,results/confirmatory_v1/mnist/hfl_rfa/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_404/20260915_132417_649334,41.974799156188965,404,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,3de58e558c2d4235253f7e3548c945f9b39dc0a11947da27280aa039135c880d,20
0.5,adaptive_tierguard_aware,1.0,0.941,59.36547088623047,96a1ee53486dc456fb42e465cdd4102fed8881fc038d0eac523e958a9ecdb865,mnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.9406197797913036,0.2,hfl_rfa,20,5,0.0,results/confirmatory_v1/mnist/hfl_rfa/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_505/20260915_132502_700298,43.78506422042847,505,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,dad4089a2067960b4b9099da29b7c49eafc4a62927df70e0cfdfef6ad2b68475,20
0.5,adaptive_tierguard_aware,0.9966740576496674,0.958,59.769317626953125,9ae18427248880012ffece03f0e3356ab830406331ef739192d84acad388675d,mnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.9564416914664562,0.2,hfl_rfa,20,5,0.0,results/confirmatory_v1/mnist/hfl_rfa/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_606/20260915_132505_898902,45.446128845214844,606,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,916222269cf9050b7646cab40fc87660dcaab655d2fb06ef73abb50f2c26f8d2,20
0.5,adaptive_tierguard_aware,0.938121546961326,0.928,59.97124099731445,ae668a6199a56531e0a3ada03b6e35bd37538cb64ff13ad54ab3d567c85e7104,mnist,0.33333333333333337,0.2,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.9252874166442198,0.2,hfl_trimmed_mean,20,5,0.0,results/confirmatory_v1/mnist/hfl_trimmed_mean/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_101/20260915_132234_911113,40.831679344177246,101,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,3e5e9cb1b2283b07c5f606342e89116891140ed3660d9f46d82db37943027efc,20
0.5,adaptive_tierguard_aware,0.5110619469026548,0.94,59.97124099731445,19364059424fd06506019cbb51fb57886d9f705cb8ca05ea9512bb05dcbb75bd,mnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.9384318710877176,0.2,hfl_trimmed_mean,20,5,0.0,results/confirmatory_v1/mnist/hfl_trimmed_mean/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_202/20260915_132234_955980,41.777732372283936,202,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,96456643501f741af683a0b578fd37cf524d9c89829e7b0cb05be9557a86fe9f,20
0.5,adaptive_tierguard_aware,0.7842046718576196,0.946,59.769317626953125,0979600e52f39df5b402dd9fee06809e8ee6822576ff24907052d926a73f8b13,mnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.9453905336275573,0.2,hfl_trimmed_mean,20,5,0.0,results/confirmatory_v1/mnist/hfl_trimmed_mean/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_303/20260915_132319_456598,43.5199990272522,303,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,70b3d5ba7c11bca11d4ce757380d9d85c573c6637c9c2023059e257b6015184b,20
0.5,adaptive_tierguard_aware,0.8809788654060067,0.938,60.37508773803711,4fd588dbfa661e56b300437eba17ac812d2545eb33eba27f27a18e4600689da5,mnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.9383470039965,0.2,hfl_trimmed_mean,20,5,0.0,results/confirmatory_v1/mnist/hfl_trimmed_mean/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_404/20260915_132323_980596,41.63868021965027,404,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,4f88f705bc3fb02958e25ddc0ded2b9e43cbbbaae8e4e9bc5f594b3eff620262,20
0.5,adaptive_tierguard_aware,0.9206703910614525,0.926,59.36547088623047,ff650745c977ac3127ae1ae4322401325964cc0465b7d912e1748b2bcd2c615d,mnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.9255539179057962,0.2,hfl_trimmed_mean,20,5,0.0,results/confirmatory_v1/mnist/hfl_trimmed_mean/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_505/20260915_132324_464423,41.960129261016846,505,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,49b80a52223152b323e120772ed51a17287c5376d31601c598e91b35307bee1b,20
0.5,adaptive_tierguard_aware,0.9467849223946785,0.939,59.769317626953125,70878de63fda992f99d631513ca1f8289f1445011861691e8c6f1297a43681f3,mnist,0.4615384615384615,0.3,1.0,tierguard-confirmatory-v1,20,88a02253ff67d0d336dc4dc041c8620b5b851533,True,2,0.9370271246962574,0.2,hfl_trimmed_mean,20,5,0.0,results/confirmatory_v1/mnist/hfl_trimmed_mean/adaptive_tierguard_aware/alpha_0.5/mal_0.2/seed_606/20260915_132325_776150,42.8663113117218,606,10,0,True,4.0,0.5,relative,0.9,0.75,tierguard-confirmatory-v1,14d610cc9ec7357c3341a8848f3ff882f68045781c29b0f78e6b44bbd1f2103e,"3.12.10 (tags/v3.12.10:0cc8128, Apr  8 2025, 12:21:36) [MSC v.1943 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,cpu,2.11.0+cu128,0.26.0+cu128,36878b3c65b2a75a375fa15baff8d8a3187544f71154c9b311e97a0d64056a29,20
